Poverty Rate,Latitude,Longitude
9.069020866773675,41.269072,-73.60493
1.6216216216216217,41.34598,-73.66199
3.6784224497535076,41.215541,-73.88543
2.6748047751548336,41.012729,-73.86602
10.292288557213931,41.057089,-73.81658
6.6930048803160584,41.363063,-73.92154
4.45632798573975,41.294561,-73.66701
1.218026796589525,41.319026,-73.7576
6.846441947565543,40.972667,-73.71886
6.433867495814399,41.025114,-73.80635
3.790901835594573,41.103664,-73.7958
4.763161366934952,41.039005,-73.8635
0.0,41.331173,-73.80208
2.190121155638397,41.265478,-73.68512
5.298013245033113,41.337335,-73.88689
3.060258079791642,40.933089,-73.75615
2.9989156040833116,41.372419,-73.75367
6.882747311050017,40.952892,-73.7346
63.28125,41.119008,-73.732996
0.33467202141900937,41.199502,-73.79269
6.2005448177454925,41.314676,-73.85118
8.570623061742317,41.248359,-73.94147
7.2099747018431515,41.204027,-73.73045
18.12017074620414,40.907607,-73.83709
9.73125060638401,40.924195,-73.82614
12.29827490261547,40.909288,-73.8215
4.837398373983739,41.32797,-73.61306
9.43514317008293,41.176837,-73.84741
12.897857291449968,41.288258,-73.91928
4.851285012994514,41.300813,-73.8908
2.3783185840707963,41.132367,-73.78922
11.138613861386139,41.010376,-73.67326
0.9623095429029671,41.212954,-73.58409
4.564118761844599,41.037203,-73.71588
3.6427732079905994,41.3252,-73.66906
3.75232469095285,41.390356,-73.8377
3.0941934013334094,40.976579,-73.69002
3.500658859799607,40.98845,-73.79716
8.264164561530134,41.330178,-73.82973
2.673456397199236,41.331587,-73.69234
3.8030367532283242,41.256639,-73.54076
10.00299619055772,41.080196,-73.85721
3.0742118660661837,41.120025,-73.77687
10.590485297633277,41.083848,-73.77785
3.3515731874145005,41.254823,-73.958727
0.0,41.289162,-73.58834
2.6486286884420425,41.296874,-73.78934
20.51412142736344,41.032489,-73.76454
5.845058673043768,41.053182,-73.77672
8.123374876714784,41.045387,-73.74451
8.39953335925782,41.01002,-73.75158
10.192440654528694,41.024107,-73.77808
4.130052724077329,41.041191,-73.80953
25.070641782710954,40.943525,-73.88176
16.71350946224471,40.956546,-73.8799
6.724101060092262,40.920273,-73.8612
21.967875348658268,40.917281,-73.89142
3.7403122542963048,40.992084,-73.8729
3.87448579355209,40.958689,-73.82363
3.931314957071848,40.939049,-73.83099
1.6831474857984432,40.953849,-73.81143
7.630819332395825,40.96555,-73.84506
15.344839968400642,40.915845,-73.78643
3.549407114624506,40.902221,-73.80717
1.8042306097055163,40.946805,-73.78797
8.653015598800874,40.897783,-73.77933
6.050609654250877,41.125695,-74.12682
0.0,41.386195,-74.125718
1.6707703130495954,41.062779,-73.96016
0.0,41.464867,-74.255646
0.0,41.555634,-74.328805
7.261116367076632,41.451074,-74.24346
8.70032223415682,41.322344,-74.12354
5.746573695599904,41.35648,-74.26072
5.384063173007896,41.525781,-74.37907
7.734806629834254,41.149245,-73.94287
2.7888446215139444,41.332519,-74.35931
3.8485033598045204,41.334557,-73.99175
11.177364667368176,41.204544,-74.00161
5.817550743227948,41.38928,-74.3337
7.102993404363267,41.211794,-74.29778
8.90527509926262,41.299334,-74.14049
15.992118873655693,41.196044,-73.96836
4.453950679416205,41.360336,-73.97293
6.2125155595790424,41.35805,-74.12096
11.047070124879923,41.126395,-74.16718
25.0,41.485227,-74.484249
9.34959349593496,41.365286,-74.510918
15.487402398776464,41.449364,-74.43951
7.537493200714897,41.478028,-74.35844
25.30110919300752,41.323547,-74.19531
33.57250484322307,41.116162,-74.07556
0.0,41.409284,-74.083045
6.862080650626906,41.100182,-74.0133
4.051623489318734,41.145495,-73.9949
2.4345709068776626,41.384738,-74.41571
9.570978323792371,41.089746,-73.9258
6.133472730440843,41.047996,-73.96215
9.909047391096218,41.475197,-74.53847
7.944606413994169,41.011464,-73.92585
6.180911296845511,41.063329,-74.01734
5.110437418796016,41.040623,-73.91878
1.6405667412378822,41.295568,-74.48935
6.079151366789065,41.192394,-74.04523
2.6924694993689524,41.391172,-74.47758
5.337078651685394,41.156095,-74.19214
0.0,41.246428,-74.17141
11.17061973986228,41.028647,-73.92817
26.190439296505772,41.116795,-74.04504
0.0,41.182344,-74.318354
7.247732834316971,41.231408,-74.01157
3.1664085355360525,41.025897,-73.95118
2.8058727569331157,41.208327,-74.02105
5.681818181818182,41.580793,-74.37451
3.604587657018023,41.271543,-73.98676
3.110704483074108,41.197123,-74.21069
3.0172413793103448,41.314931,-74.550346
1.6524787180771157,41.119788,-73.94455
4.484100904908751,41.259896,-74.35837
4.531656548135299,41.428269,-74.16178
10.7749766573296,41.207594,-73.97772
4.432669940553114,41.097529,-73.96996
0.6115272894052897,41.376109,-73.9788
5.419523343127652,41.334034,-74.54593
3.373795073188147,40.7232,-73.70475
7.770857633310592,40.700529,-73.70223
5.735595010230348,40.742944,-73.70956
11.577752553916005,40.756983,-73.7148
3.766212841375977,40.701702,-73.67562
3.4085128031202307,40.771082,-73.71819
6.882726361510191,40.787068,-73.72577
5.4931714719271625,40.798839,-73.73352
4.161331626120359,40.812887,-73.74094
2.511817082554688,40.796752,-73.68935
3.9155196962505934,40.742901,-73.67895
0.0,40.760128,-73.69379
5.487407020749054,40.833246,-73.69309
17.086769659658497,40.618206,-73.74762
18.296825176764177,40.745341,-73.93907
17.9351854597207,40.771286,-73.92462
13.363655484278052,40.762968,-73.91091
13.15840621963071,40.743796,-73.91949
9.772580991203604,40.774686,-73.90816
16.369574430954103,40.762012,-73.93147
7.134767836919592,40.651378,-73.870779
13.284442793222091,40.695286,-73.98907
17.13011093710932,40.649059,-73.93304
22.62416308583991,40.618944,-73.98473
29.137503322406307,40.694214,-73.96529
36.45903357754053,40.702348,-73.94288
29.308705984013827,40.670874,-73.89424
27.463815623581624,40.672666,-73.87248
13.468727005150846,40.62327,-74.0295
12.609439322780773,40.627946,-73.94552
26.4031114612052,40.71209,-73.95427
36.00705050041651,40.662191,-73.91328
24.025983790204954,40.670937,-73.93459
16.527900045607375,40.598994,-73.99611
7.35055974089981,40.667508,-73.9856
18.813795506009406,40.680398,-73.94824
13.596391765565551,40.68209,-73.97783
22.223232848232847,40.644552,-73.97595
35.71648985411635,40.632449,-73.99629
31.009241923276104,40.641436,-74.01574
24.66759723668023,40.691234,-73.92637
12.50644592210612,40.726302,-73.94559
19.57825737431204,40.598142,-73.97229
26.717354787375122,40.576589,-73.99172
18.374035665663815,40.662892,-73.95509
18.769800653116928,40.645256,-73.95553
13.387501119169128,40.617563,-74.01168
14.646288005969035,40.599256,-73.94118
24.30614799960114,40.622994,-73.96427
14.450636942675159,40.6788,-74.00254
23.420253863134658,40.655481,-74.00424
29.97652769998133,40.676938,-73.91858
8.65859772255246,40.618561,-73.9216
19.44229762409314,40.583803,-73.95019
13.351485099321296,40.640527,-73.90362
29.24941225940863,40.703355,-73.91993
13.148489115130511,40.680145,-73.96257
29.442303154251555,40.645848,-73.87919
20.300177187923428,40.767969,-73.82496
22.865243093256122,40.749463,-73.81941
13.00012464165524,40.785462,-73.84366
5.307660715579929,40.784453,-73.80922
9.875808328147407,40.760522,-73.79612
7.8560073842367055,40.780386,-73.78005
8.812603192074848,40.763177,-73.77392
7.309006126985849,40.759686,-73.73322
8.554492792671427,40.772636,-73.74644
8.93966838511913,40.746718,-73.75994
13.113135081751345,40.738983,-73.79209
13.132513279284316,40.726137,-73.79502
13.146036417141806,40.728614,-73.82145
20.4026271947805,40.747106,-73.85838
15.421299397186871,40.762854,-73.87051
9.541566782088845,40.763015,-73.89052
13.86357273943202,40.750146,-73.88433
18.03472647452596,40.736076,-73.87804
13.417547083141939,40.724945,-73.8609
9.480784786870862,40.720535,-73.84582
13.475604317188475,40.742869,-73.90377
9.290257783729494,40.724096,-73.90271
7.957573819422237,40.716028,-73.87925
12.482410551792716,40.703069,-73.89285
4.447223611805903,40.693538,-73.73574
9.108232688692606,40.697188,-73.75948
7.609278470684229,40.670138,-73.75141
11.649488066294559,40.658188,-73.84321
11.964824120603016,40.706903,-73.82973
16.196902093082308,40.683301,-73.8503
15.611410948342328,40.675534,-73.84476
15.104286041714417,40.698485,-73.83365
14.643457016338372,40.688688,-73.82216
11.156773827840311,40.673138,-73.81443
11.756604769665113,40.69087,-73.85828
6.881925983452313,40.662538,-73.73514
8.430277409201716,40.714261,-73.76824
8.716809978267031,40.732239,-73.72108
9.488008736192196,40.728235,-73.74782
7.870486932876782,40.719981,-73.74127
9.957711352875267,40.708833,-73.73903
75.95628415300547,40.650519,-73.79567
16.535070201849518,40.714144,-73.79324
16.79113801049446,40.696538,-73.78734
10.164106406893968,40.674888,-73.7727
16.20562704765765,40.700068,-73.80986
11.604879215498684,40.674146,-73.79687
5.320024696439597,40.747188,-73.63808
3.744279572874775,40.769942,-73.65004
1.9492293744333635,40.589538,-73.72915
6.152741201819488,40.654112,-73.6095
5.119896305897602,40.750132,-73.61328
4.661851608667105,40.627386,-73.72852
3.727192896867987,40.639575,-73.66703
12.36724905789654,40.653935,-73.587
2.89423951844334,40.725257,-73.64056
11.969320514205465,40.864757,-73.62609
2.4063546452768474,40.823957,-73.60415
7.142857142857143,40.828143,-73.64401
2.3769668563776363,40.813187,-73.62561
0.0,40.754757,-73.601772
19.17365372979514,40.702271,-73.61741
5.379583746283449,40.6949,-73.65394
11.552486616494685,40.703502,-73.59306
4.368866783169781,40.7143,-73.55527
42.857142857142854,40.754757,-73.601772
6.026516673362797,40.639534,-73.69253
7.867690490253987,40.603159,-73.65515
6.7362428842504745,40.61579,-73.73126
5.699233716475096,40.881957,-73.59417
6.860569556717916,40.588154,-73.66517
3.9127703490980883,40.656974,-73.67306
2.777142857142857,40.675249,-73.67298
3.135207652823145,40.666575,-73.55475
1.679421768707483,40.787368,-73.60119
0.0,40.593996,-73.58039
5.625384866157134,40.663935,-73.63792
5.702321781167019,40.636286,-73.6374
11.009800272918993,40.679413,-73.58694
2.7959986880944574,40.793839,-73.65156
3.4984973414502583,40.785642,-73.64006
6.60557464681176,40.846388,-73.64452
4.983908254385567,40.673,-73.70346
2.9897388059701493,40.651733,-73.71079
7.375779647536523,40.756287,-73.57536
2.684941794968081,40.758283,-73.64259
5.12707182320442,40.633103,-73.71404
22.303996572617663,40.60002,-73.75962
24.256496393636994,40.592939,-73.79568
14.399244629789912,40.596959,-73.81978
7.717945055468267,40.57649,-73.84721
4.6191247974068075,40.560167,-73.90891
8.848412809397287,40.6851,-73.41317
4.489474437920665,40.687649,-73.32549
5.37516052100532,40.733398,-73.32257
5.884395931530638,40.719249,-73.35829
4.454521205654841,40.74485,-73.055
9.060960279732404,40.729098,-73.25607
4.235781990521327,40.907277,-73.55713
2.6249339362264372,40.673438,-73.53382
18.060817036961197,40.771447,-72.94663
2.7706013363028954,40.740662,-73.48631
2.890299978103788,40.74897,-73.03436
6.283194708888666,40.770042,-73.11376
12.03822361447308,40.783954,-73.24517
0.9689922480620154,40.720746,-73.26614
8.946488294314381,40.780058,-72.91566
6.020852033418491,40.868946,-73.08009
2.8203859475507174,40.890598,-73.37536
12.865222870204848,40.784874,-73.19924
2.510336680448907,40.865731,-73.44645
4.205433569036099,40.841522,-73.28001
7.964860907759883,40.680892,-73.39609
5.26437617803644,40.884895,-73.00501
8.149724135444087,40.760698,-73.33007
7.246169268222827,40.72921,-73.18073
3.3199295470406436,40.865998,-73.31796
3.0773495980038814,40.848766,-73.53478
2.252652795067876,40.932053,-73.10666
4.959746136216724,40.725968,-73.44151
3.7443135425172054,40.83469,-73.0386
5.662188099808062,40.922326,-72.637078
2.9411764705882355,40.862565,-73.36221
3.6221696018943317,40.799706,-73.07485
5.1299589603283176,40.810606,-73.04036
6.2726776863424005,40.867498,-73.41146
9.432210520207734,40.821698,-73.37553
4.281455592105263,40.791593,-73.40543
3.0727923627684963,40.922326,-72.637078
5.452555243894096,40.734212,-73.21416
5.00741054414567,40.754386,-73.18326
3.8651184984889455,40.786544,-73.53675
3.727463776130959,40.888497,-73.24258
5.458480282141712,40.855402,-73.11839
4.683541361597285,40.724883,-73.51739
5.5261080410510885,40.690049,-73.37442
4.361623616236162,40.68085,-73.46289
1.7782243970639637,40.68505,-73.44681
9.601010632698179,40.820786,-72.98375
3.5415680706736077,40.946506,-72.98837
6.0109289617486334,40.88889,-73.55608
7.3228909914924065,40.929242,-73.01317
2.2393822393822393,40.842962,-73.14303
5.3671143107665324,40.905647,-73.33114
3.88798889146031,40.736011,-73.1296
10.169491525423728,40.643951,-73.16115
3.420144336366489,40.868882,-73.52292
10.649521925486317,40.770898,-73.00213
6.674661924651586,40.911082,-73.04966
5.8165548098434,40.946103,-73.06222
3.6456587328193093,40.954093,-72.92884
6.441194233647559,40.818826,-73.1187
3.6222674123029996,40.884394,-73.15868
5.149501661129568,40.739869,-73.07198
2.882369429132019,40.679752,-73.48959
5.812191615835891,40.869274,-73.04254
3.9579468150896724,40.94993,-72.89533
2.754261203296083,40.853343,-73.20777
3.3212861415752744,40.819266,-73.20967
6.3281914247540385,40.955586,-72.9733
5.419685168037475,40.906174,-73.12748
3.7483215039324764,40.815215,-73.50057
4.722907785505946,40.953261,-72.8368
2.2917778545191974,40.676649,-73.51122
0.0,40.922326,-72.637078
5.216244304101047,40.713459,-73.3001
3.0403679100664283,40.731954,-73.10081
3.087050278061514,40.813801,-73.46912
16.807795698924732,40.752098,-73.36516
4.611023940881712,40.763355,-73.52323
3.4786592887604413,40.779911,-73.47948
3.1479967293540474,40.765378,-73.45781
10.34363428729626,40.926595,-72.65327
4.11946446961895,40.985301,-72.10411
0.0,40.922326,-72.637078
4.883011190233978,40.939075,-72.30514
9.806813154402006,40.933429,-72.74646
3.6099333737129013,40.797772,-72.79719
2.295285359801489,41.012868,-72.4723
10.100757243882596,40.995384,-72.18564
3.5028248587570623,41.128923,-72.34189
4.624832085971982,40.806287,-72.75673
10.637254901960784,40.824658,-72.72356
2.7455121436114043,40.84867,-72.57794
12.301296160430423,41.103838,-72.36729
7.44749021003916,40.875897,-72.52063
3.75,40.943323,-72.57996
2.7827648114901256,40.961916,-72.55024
4.883342376559956,40.855861,-72.79736
12.048336210488719,40.80481,-72.84664
15.156744319815934,40.763634,-72.84554
3.334664536741214,40.994649,-72.53731
9.802158273381295,40.886267,-72.9552
5.379574003276898,41.03831,-71.9506
4.808211777417612,40.805789,-72.82092
7.407407407407407,40.991836,-72.47505
6.128133704735376,41.151826,-72.27511
0.0,41.03687,-72.45341
6.746463547334058,40.825411,-72.60506
1.7621145374449338,40.803923,-72.70421
7.658114325820791,40.89609,-72.87824
0.0,40.937683,-72.26831
6.277118889210298,40.99628,-72.31074
3.0729166666666665,41.060843,-72.33159
0.0,41.07815,-72.35093
11.300686100119796,40.794317,-72.87181
9.406350667280257,40.904348,-72.40714
17.307692307692307,40.941363,-72.57502
9.56813673126812,41.059209,-72.42041
9.00398406374502,40.8204,-72.70113
0.0,40.922326,-72.637078
25.089605734767026,40.947419,-72.24505
6.763285024154589,40.919693,-72.34407
9.977728285077951,40.81819,-72.67835
7.00032711808963,40.816142,-72.63449
3.838635151945975,40.832858,-72.91611
1.1695906432748537,42.853043,-73.9029
4.642265017217191,42.698692,-74.03148
17.757107023411372,42.940644,-74.17899
9.19501515661839,42.279649,-73.81701
1.6666666666666667,42.323565,-73.45257
3.076923076923077,42.62742,-73.53494
3.188385662684079,42.916343,-73.86657
7.422736473218332,43.006309,-73.8604
7.388535031847134,42.681107,-73.3489
4.8861480075901325,42.610306,-74.15692
6.911487758945386,43.07681,-74.15332
0.6106870229007634,42.912175,-73.90355
1.9047619047619047,42.932315,-73.44521
10.750695088044486,42.399159,-73.42757
21.844660194174757,42.770985,-74.44694
5.581947743467934,43.158567,-74.49646
3.018057835585301,42.534631,-73.71327
23.803009575923394,42.722477,-74.35064
26.666666666666668,42.546034,-74.67315
8.190652475705692,42.346758,-73.57852
16.149068322981368,42.646742,-73.371611
0.8875739644970414,42.543326,-73.97403
9.67741935483871,42.403719,-73.90875
14.226437462951985,42.696926,-74.52436
0.0,42.474135,-73.79335
0.0,42.475609,-73.92656
13.306043823741874,42.773777,-73.70793
3.317230273752013,42.353773,-73.82774
10.974897840046701,42.74891,-73.49405
4.692849949647533,42.749499,-74.18601
4.298245614035087,42.614979,-73.84086
14.321608040201005,42.767853,-74.09083
2.4514338575393153,42.959229,-73.35236
7.00746697300402,42.350557,-73.91978
7.24200362100181,42.621933,-74.05574
9.404600811907983,42.41956,-73.50412
2.976059740830222,42.593047,-73.67343
5.823529411764706,42.525531,-73.50207
0.0,42.559697,-73.63335
16.216216216216218,42.615422,-74.6595
5.883317713214621,42.853676,-73.78445
5.843801201529219,42.784091,-74.3116
3.7059913526868438,42.561226,-73.92528
6.896551724137931,42.953913,-74.37883
21.55688622754491,42.945701,-74.263312
22.916666666666668,42.970827,-74.24778
20.27777777777778,42.565907,-74.41457
22.152828802351213,42.896974,-74.37495
6.751954513148543,43.068203,-74.05526
10.684039087947882,42.305793,-73.6514
12.11340206185567,42.425405,-74.40616
7.282495149977615,42.600551,-73.79621
22.825256725791395,43.069562,-74.3436
5.721997300944669,42.430684,-74.03728
6.774193548387097,42.698231,-73.89906
5.803571428571429,42.694777,-73.905271
11.118210862619808,42.981745,-74.14257
2.3725834797891037,42.434883,-73.89271
24.59016393442623,42.866666,-73.318113
15.809001451847072,42.888816,-73.3555
7.671232876712328,42.691779,-74.37513
12.97198538367844,42.496939,-74.62813
7.977883096366509,42.899334,-73.49006
11.664760660022871,43.014523,-74.38473
7.333060221220811,42.388394,-73.70726
22.857142857142858,43.525388,-74.40875
5.93369776053606,42.74964,-73.76802
0.0,42.469991,-73.58587
15.66648964418481,42.538589,-74.92185
9.149130832570906,43.146907,-74.23466
7.996795941525932,42.915904,-73.70539
13.117546848381602,42.456127,-74.14059
3.511904761904762,42.851106,-73.61867
14.658547194432362,42.558318,-74.31458
7.0021111893033074,42.522197,-73.60613
20.87745839636914,42.444198,-73.788241
8.670143415906129,42.474028,-73.4075
1.6431924882629108,42.442592,-73.65778
20.72072072072072,42.482123,-74.45715
24.67948717948718,42.466061,-73.629296
9.095307208514756,43.21892,-74.14822
0.9067357512953368,42.437594,-73.55599
9.15915915915916,42.862695,-74.11759
8.816999682841738,42.760049,-73.36801
1.941747572815534,43.40276,-74.56972
3.287310979618672,42.693228,-73.56922
8.294736842105262,42.46915,-73.82956
10.1956745623069,42.63738,-73.72587
9.215017064846416,42.518386,-74.15997
2.6717557251908395,42.842133,-73.86828
15.828220858895705,42.63119,-74.572
1.550387596899225,42.876756,-74.05452
4.322766570605188,42.932326,-73.79363
4.653371320037987,42.638579,-73.48051
15.735137059451763,42.925765,-73.60664
21.847345132743364,42.587708,-74.83536
5.898876404494382,42.479967,-73.73647
10.032770355432316,42.668825,-74.30134
8.431703204047217,42.539822,-73.81545
2.482269503546099,42.646978,-73.87151
9.947089947089948,42.757815,-74.34369
0.0,42.521038,-73.851898
0.2824858757062147,43.515611,-74.37431
31.60919540229885,42.317959,-73.51802
11.603843311160384,42.831683,-74.45667
14.908579465541491,42.414519,-74.59577
9.786821705426357,42.552127,-73.39593
2.681992337164751,42.57612,-73.44559
6.1232604373757455,42.975154,-73.66576
12.67605633802817,42.285749,-73.733532
11.511511511511511,42.377829,-73.75943
12.865497076023392,42.343986,-73.73477
18.128654970760234,42.559096,-74.55282
16.317991631799163,42.393192,-73.96763
0.0,42.95002,-74.296985
18.699202252463632,42.731628,-73.66465
19.0149136577708,42.785887,-73.66221
8.393742846241892,42.743289,-73.69482
9.442498540572096,42.426901,-73.66405
2.8920018075011296,42.884779,-73.53703
3.8831835686777922,42.638481,-73.95946
10.46770601336303,42.624507,-74.46772
6.727322856355115,42.80535,-73.68976
13.189801699716714,42.729278,-73.70913
15.879396984924623,43.43305,-74.2901
5.945121951219512,42.413742,-73.81773
9.214092140921409,42.515818,-74.04978
3.1645569620253164,42.529042,-74.44937
12.5,42.479384,-73.474809
8.232235701906413,42.631625,-73.61619
15.83605030274802,42.610314,-74.72401
1.6881443298969072,42.685311,-73.63801
32.248711340206185,42.640129,-73.76061
13.490763052208836,42.678112,-73.82983
16.028198989092843,42.683727,-73.73329
6.6314199395770395,42.713328,-73.8179
34.33524569718134,42.669645,-73.77719
54.323995127892815,42.653979,-73.74833
15.435222672064777,42.654978,-73.80053
22.435897435897434,42.640813,-73.7856
27.36875800256082,42.656679,-73.75894
3.3180778032036615,42.705345,-73.76924
0.0,42.692909,-73.838035
5.864601512507272,42.862193,-73.96317
10.3424178895877,42.769009,-73.93619
14.08674719511671,42.779026,-73.90507
22.611850060459492,42.814476,-73.94337
11.400296111587314,42.793326,-73.98942
39.93943981831946,42.804076,-73.93571
16.953159946322447,42.820909,-73.92002
4.428633174851215,42.800276,-73.88096
16.833059163877703,41.932315,-74.02259
7.541654486992107,41.811322,-74.23471
6.238185255198488,42.320081,-74.07288
16.98973774230331,42.130111,-74.57574
14.35897435897436,42.321453,-74.33926
13.244047619047619,42.061841,-74.16063
5.253940455341506,42.114646,-74.4557
0.0,41.87916,-74.03995
11.496350364963504,42.001351,-74.2619
12.8005657708628,42.307982,-74.008
19.179140511830035,42.223002,-73.90452
56.15384615384615,42.105611,-74.29143
13.569937369519833,41.907604,-73.989254
23.25,42.357579,-74.15136
29.57074721780604,41.852449,-74.10605
8.0,41.674288,-74.37833
1.8656716417910448,42.249541,-74.54558
1.8912529550827424,42.390291,-74.20164
21.750902527075812,42.378679,-74.10443
5.3097345132743365,42.240343,-74.15932
22.93233082706767,42.167622,-74.15306
19.722341491341062,41.727588,-74.42061
9.191176470588236,41.816628,-73.97824
6.812227074235808,42.183262,-74.52154
26.83823529411765,42.361838,-74.02471
18.75,41.949795,-74.003246
4.37956204379562,42.000093,-74.15946
12.317666126418152,42.368009,-74.50137
9.480122324159021,41.725808,-74.52106
0.0,42.19551,-74.102319
0.0,42.183045,-74.925617
1.0273972602739727,42.302596,-74.22711
14.425531914893616,41.801696,-74.14187
0.0,41.878801,-74.345684
20.0920245398773,42.222061,-74.23418
6.357103372028745,41.92674,-74.06797
7.746478873239437,42.260634,-74.27527
10.43956043956044,41.790385,-74.30413
0.0,42.073259,-74.1893
8.906392002423509,41.993639,-73.99843
0.0,42.157937,-74.23034
9.742300439974859,42.281117,-73.94006
21.223021582733814,42.223407,-74.386635
0.0,42.098698,-73.935418
6.688963210702341,42.280261,-74.18349
15.417106652587117,42.151449,-74.64261
5.833333333333333,42.034256,-73.99876
18.598382749326145,42.038539,-74.23905
9.941115344648424,41.802898,-74.40025
0.0,42.227987,-74.68912
40.74074074074074,42.406464,-74.15692
4.4607566346696785,41.912356,-74.24724
4.694533762057878,42.174411,-74.01599
14.556962025316455,42.081269,-74.32629
12.915129151291513,42.136293,-74.473639
2.225130890052356,41.905004,-73.97957
15.957446808510639,42.297725,-74.40063
4.625199362041467,42.442592,-74.24159
5.115089514066496,42.284773,-74.02388
12.935323383084578,41.83962,-74.04033
10.304287690179807,41.846938,-74.07602
5.0675675675675675,42.260709,-74.03078
19.312362838332113,42.285644,-74.59011
19.004524886877828,42.017632,-74.007868
10.297072720360616,42.085634,-73.97685
5.799151343705799,42.142121,-74.4065
14.131994261119083,41.974857,-74.20686
3.3684210526315788,42.270559,-73.95729
7.865168539325842,41.663895,-74.424533
6.619104240982956,41.850294,-74.16619
6.06281957633309,42.199479,-74.12514
3.406940063091483,41.831082,-74.07207
13.988439306358382,41.855761,-73.99207
7.553956834532374,41.757766,-74.35392
51.851851851851855,42.108689,-73.934577
19.17808219178082,41.998199,-74.10967
0.0,42.209414,-74.34767
0.0,41.805576,-73.96845
1.1290322580645162,41.961316,-74.27687
5.555555555555555,42.080232,-74.24801
12.308762169680111,42.326918,-74.24657
13.622902270483712,42.037356,-74.11016
8.055555555555555,41.852959,-73.55727
14.756671899529042,42.086628,-73.6642
8.68824531516184,42.045941,-73.57792
0.0,42.035434,-73.909234
5.6,42.005984,-73.92132
9.332178696958891,41.505993,-73.96198
0.0,41.552793,-73.968183
0.0,42.220962,-73.71182
3.5353535353535355,41.874183,-73.76727
8.41959972394755,41.681096,-74.06421
21.396140749148696,42.112895,-73.56201
5.842696629213483,42.144585,-73.51463
2.130009466708741,41.434476,-74.03584
3.652350355089618,41.442589,-74.01389
